"id1","teilplan","kategorie","unterkategorie","stand","beschriftung","bemerkungen","oeffentlicheauflage_behoerde","oeffentlicheauflage_datum","oeffentlicheauflage_nummer","festsetzung_behoerde","festsetzung_behoerde_gewalt","festsetzung_datum","festsetzung_nummer","genehmigung_behoerde","genehmigung_datum","genehmigung_nummer","rechtsstatus","objectid","geometry"
"2585","OEV","Busstrecke","","bestehend","A10","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2568","LINESTRING (2687901.8 1245375.6,2687912.2 1245345.4,2687931.2 1245310.2,2687937.5 1245292.4,2687936 1245273.8,2687932.5 1245250.1,2687931.5 1245227.8,2687932.8 1245189.1,2687926.2 1245180.1,2687918.5 1245178,2687892 1245178.4,2687866 1245176.4,2687850.8 1245175.1,2687838.8 1245169,2687832.5 1245163.4,2687831 1245152.2,2687844.5 1245139.2,2687853.5 1245130.1,2687867.2 1245110.9,2687886.2 1245099.9,2687898.8 1245093.5,2687901.2 1245084.5,2687900.2 1245077.9,2687896.2 1245068.4,2687888.8 1245060.9,2687881.8 1245057.4,2687874.2 1245058.2,2687865.2 1245062.4,2687846.5 1245074.2,2687822.8 1245082.9,2687787.8 1245081.2,2687753 1245073.4,2687733.8 1245055.9,2687711.8 1245041,2687669 1245033.8,2687589.5 1245015.6,2687531.8 1244996.4,2687484.5 1244962.2,2687464.8 1244928.6,2687454.8 1244905.5,2687453.8 1244867,2687456 1244781,2687458.2 1244734.6)"
"2589","OEV","Busstrecke","","geplant","A2","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2572","LINESTRING (2687485.8 1246151.2,2687501.8 1246195.8,2687521.8 1246226.8,2687529.5 1246276,2687550.2 1246331.6,2687587.8 1246424.6,2687607.5 1246470.1,2687632.5 1246512.8,2687634 1246561.9,2687622.8 1246618.1,2687621.2 1246638.4,2687597 1246638.2)"
"2590","OEV","Busstrecke","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2573","LINESTRING (2686612 1246054.4,2686593 1246080.8,2686580.2 1246104.6,2686578.8 1246134.8,2686580.2 1246172.1,2686605.8 1246172.1,2686685 1246174.4,2686737.5 1246174.4,2686789.8 1246182.4,2686899.2 1246204.6,2686942.2 1246212.5,2686988.2 1246223.6,2687035.8 1246233.1,2687062.8 1246226.8,2687086.8 1246207.8,2687097.5 1246179,2687117.8 1246109.5)"
"2619","OEV","Umleitungsroute Bus","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2602","LINESTRING (2684829.8 1245523.8,2684829.8 1245479.9,2684832.2 1245440,2684851 1245373.5,2684872.2 1245307,2684913.5 1245239.2,2684945.2 1245188.8,2684972 1245130.2,2685009 1245042.5,2685041 1244962.8,2685098.2 1244898.9,2685304.2 1245001.2,2685354.8 1245025.2,2685398.5 1245037.1,2685423.8 1245054.5)"
"76","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","10","LINESTRING (2684469.8 1245343.2,2684555 1245432)"
"77","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","11","LINESTRING (2684121.2 1246668.6,2684213.5 1246800.2)"
"78","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","12","LINESTRING (2683656.8 1246929.1,2683753.5 1246801.1,2683786.5 1246769.1)"
"79","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","13","LINESTRING (2683753.5 1246801.1,2683821.8 1246850.2,2683830.5 1246844.1)"
"80","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","14","LINESTRING (2684006 1247002.6,2684028.2 1246983.6)"
"81","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","15","LINESTRING (2684028.2 1246983.6,2684172.5 1247057.2,2684319.5 1247094)"
"82","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","16","LINESTRING (2683969.8 1247464.1,2684011.5 1247490.1,2684094 1247526.1,2684118.5 1247537.6)"
"83","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","17","LINESTRING (2684118.5 1247537.6,2684200.5 1247570.4)"
"84","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","18","LINESTRING (2684200.5 1247570.4,2684280.8 1247597.5)"
"85","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","19","LINESTRING (2684587.5 1247506.5,2684568 1247580.5,2684577.5 1247605.9,2684602.8 1247609.1,2684720.2 1247577.4,2684779 1247561.5,2684806 1247569.9)"
"98","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","32","LINESTRING (2685018 1247197.4,2685014.8 1247184.2,2684995 1247168.4,2684906.2 1247061.8,2684877 1247036.2,2684810 1246988.2,2684740.5 1246943,2684592.8 1246836.1)"
"141","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","44","LINESTRING (2684416.2 1247666,2684507.5 1247688.5,2684568 1247720.2,2684618.8 1247752,2684647.2 1247764.6,2684705.5 1247769.1)"
"146","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","49","LINESTRING (2683736.2 1246303,2683840 1246362,2683929 1246410.8,2684062 1246503.4,2684138.5 1246561.5,2684201.2 1246631.5)"
"148","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","51","LINESTRING (2684309.5 1246472.5,2684379.5 1246307.5,2684479 1246169.9,2684490.8 1246131.9)"
"149","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","52","LINESTRING (2684739.2 1246271.5,2684614.5 1246188.9,2684491.8 1246142.4)"
"129","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","97","LINESTRING (2683842.5 1246746.6,2683868.8 1246734.2,2683911.2 1246719.1,2683945.8 1246706.8,2683982.8 1246702.5,2684040.5 1246698.4,2684090.2 1246686,2684120.5 1246668.1,2684205.8 1246632.4,2684285.5 1246584.2,2684291 1246581.8)"
"31","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","131","LINESTRING (2684399.2 1245418.5,2684321.8 1245349.4)"
"32","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","132","LINESTRING (2684374.8 1247126.2,2684441.2 1247168.6,2684384 1247253.2,2684357 1247303.5,2684302.2 1247414.5,2684253.8 1247489.5,2684200.5 1247570.4,2684197.8 1247574.2)"
"273","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","169","LINESTRING (2684327.2 1247779.2,2684327.2 1247779.1,2684367.2 1247726.8,2684506.5 1247554.1,2684531.5 1247523.2,2684540.2 1247514.5,2684551.8 1247507.2,2684562.5 1247505.4,2684574 1247504.9,2684587.5 1247506.5,2684587.8 1247505)"
"278","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","174","LINESTRING (2684068 1245690,2684178.5 1245754.4,2684284.5 1245808)"
"279","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","175","LINESTRING (2684475.8 1245332.2,2684481.5 1245325.8,2684485.2 1245286)"
"280","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","176","LINESTRING (2683758 1246511.2,2683758.2 1246510.5,2683840 1246362,2684006.8 1246062.8)"
"281","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","177","LINESTRING (2684555 1245432,2684643 1245523.8,2684694 1245553.5,2684747 1245582.5,2684781.8 1245604.4,2684799.2 1245613)"
"365","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","197","LINESTRING (2683452.2 1247063,2683476.5 1247078.8,2683505.8 1247105.2,2683522.5 1247117.2,2683523.2 1247127.9,2683550.2 1247172,2683640.8 1247222,2683679 1247238.1,2683705.5 1247257.2)"
"366","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","198","LINESTRING (2683692.8 1246690.5,2683755.5 1246582.9)"
"369","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","201","LINESTRING (2684307.2 1245526.4,2684399.2 1245418.5,2684475.8 1245332.2)"
"370","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","202","LINESTRING (2684280.8 1247597.5,2684287 1247599.6,2684416.2 1247666)"
"374","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","206","LINESTRING (2683705.5 1247257.2,2683705.5 1247257.2,2683721.5 1247282.2,2683746 1247320.4,2683770.8 1247339.2)"
"410","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","241","LINESTRING (2683395 1247355.9,2683407.8 1247361.9,2683419.2 1247363.2,2683470 1247370.6,2683469.2 1247415.6,2683573.8 1247440.6,2683598 1247442.2,2683610.8 1247440.6)"
"320","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","267","LINESTRING (2684490.8 1246131.9,2684517 1246047.1,2684536.5 1246016.5)"
"321","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","268","LINESTRING (2684536.5 1246016.5,2684636.8 1245859.8)"
"330","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","277","LINESTRING (2684587.8 1247505,2684611 1247399.9,2684614.5 1247384.2,2684548.2 1247340.6)"
"331","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","278","LINESTRING (2684542.8 1247230.2,2684511 1247215.6,2684479.5 1247195,2684441.2 1247168.6)"
"332","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","279","LINESTRING (2684559.8 1247185.4,2684542.8 1247230.2)"
"333","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","280","LINESTRING (2684197.8 1247574.2,2684156.5 1247632,2684106 1247700.1,2684101 1247710.6)"
"335","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","282","LINESTRING (2684176.2 1245758.8,2684178.5 1245754.4,2684306.8 1245526.8,2684307.2 1245526.4)"
"363","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","310","LINESTRING (2684725.5 1246970.8,2684632.8 1247107.6,2684578.5 1247191.1,2684559.8 1247185.4)"
"209","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","353","LINESTRING (2683907 1247686,2684039.2 1247699.5)"
"211","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","355","LINESTRING (2683440.8 1247160.2,2683379.5 1247149.5,2683322 1247146.1)"
"443","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","504","LINESTRING (2684548.2 1247340.6,2684531.5 1247328.2,2684506.2 1247283.9,2684505 1247275.1,2684534.2 1247236.6,2684542.8 1247230.2)"
"444","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","505","LINESTRING (2683727 1247764.9,2683780.5 1247620.4,2683791.8 1247584.9,2683793.8 1247570.4,2683792 1247549.8,2683779.2 1247528.8,2683748.5 1247503.4,2683738.8 1247499.4)"
"446","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","507","LINESTRING (2683561 1246917.1,2683638 1246961.2,2683656.8 1246929.1)"
"447","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","508","LINESTRING (2683840.2 1246548.4,2683925 1246602.9,2683954.8 1246540.5,2683998.5 1246571.5)"
"448","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","509","LINESTRING (2683758.2 1246510.5,2683840.2 1246548.4)"
"449","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","510","LINESTRING (2683736 1246553.8,2683758 1246511.2)"
"450","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","511","LINESTRING (2683942 1245616.9,2684058.2 1245684.5,2684068 1245690)"
"451","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","512","LINESTRING (2684468.2 1246995.6,2684301.8 1246875.9)"
"452","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","513","LINESTRING (2684301.8 1246875.9,2684240.8 1246832.6,2684211.8 1246810.4,2684213.5 1246800.2)"
"553","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","614","LINESTRING (2684009 1246061.6,2684176.2 1245758.8)"
"822","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","664","LINESTRING (2683716.2 1246714.4,2683744.8 1246683.1,2683751 1246676.6,2683789.5 1246632,2683791.8 1246628.5)"
"824","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","666","LINESTRING (2683716.2 1246714.4,2683670.2 1246673.1,2683650 1246661.1,2683630 1246657.2,2683595.2 1246643.9)"
"828","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","670","LINESTRING (2683864.8 1247411.9,2683870 1247414.1,2683889.5 1247395.1,2683897.2 1247409.5,2683909.8 1247431.2,2683940 1247448.1,2683969 1247463.8,2683969.8 1247464.1)"
"874","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","716","LINESTRING (2683610.8 1247440.6,2683638.5 1247466.9,2683666.5 1247490.6,2683690.5 1247498.6,2683721.5 1247502.1,2683738.8 1247499.4)"
"877","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","719","LINESTRING (2684111.5 1247149.4,2684172.5 1247057.2,2684246.5 1246956,2684301.8 1246875.9,2684393 1246744.9,2684418.8 1246714,2684464.8 1246649.2,2684535 1246554.4,2684625.5 1246459.1,2684685.8 1246389.8,2684738.5 1246331,2684763.8 1246305.6)"
"661","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","823","LINESTRING (2684636.8 1245859.8,2684794.2 1245613.1)"
"662","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","824","LINESTRING (2684284.5 1245808,2684294.5 1245813,2684480.8 1245891.2)"
"669","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","831","LINESTRING (2683830.5 1246844.1,2683904.2 1246791.5,2683972.5 1246853.5,2683923.5 1246917,2684006 1247002.6)"
"895","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","943","LINESTRING (2683770.8 1247339.2,2683782 1247353.8,2683801 1247374.4,2683812 1247383.4,2683837.2 1247399.8,2683864.8 1247411.9)"
"1153","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1072","LINESTRING (2683729 1247759.6,2683729 1247759.5,2683733.2 1247745.4,2683758.2 1247677.8,2683775.5 1247631.8,2683789.2 1247588,2683791.8 1247578.5)"
"1154","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1073","LINESTRING (2683729 1247759.5,2683712 1247763.9,2683691.2 1247764.6,2683622 1247735.2)"
"1273","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1136","LINESTRING (2683881.8 1246726.6,2683858.2 1246737,2683852.5 1246745.8)"
"1274","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Mühlebachstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1137","LINESTRING (2684208.5 1246339.9,2684181.8 1246371,2684181.8 1246371)"
"1080","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Mühlebachstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1217","LINESTRING (2683881.8 1246726.6,2683902.5 1246700.2,2683927.5 1246663.5,2683960 1246616.2,2684060 1246503.6,2684181.8 1246371)"
"1280","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Mühlebachstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1313","LINESTRING (2684494 1245931,2684693.2 1245553,2684694.2 1245551.5)"
"1130","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B1","Verlaengerung_Kuenstlergasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1267","LINESTRING (2683908.2 1247428.6,2683877 1247449.5,2683834.2 1247503.9,2683791.8 1247578.5)"
"1279","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Mühlebachstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1312","LINESTRING (2684208.5 1246339.9,2684282.5 1246231.6,2684368 1246099.4,2684417 1246021.8,2684462.8 1245986.1,2684485.5 1245946.1,2684494 1245931)"
"1275","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Hornbachstrasse, Bellrievstrasse-Altenhofstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1308","LINESTRING (2684503 1245708.1,2684424.2 1245616.9,2684303.8 1245531.9,2684203 1245430.6,2684186.2 1245417.2)"
"1276","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1309","LINESTRING (2684839.5 1246080,2684846.8 1246066.9,2684847.5 1246050.1,2684851 1246042.2,2684828.2 1246007.4,2684809 1245996.2,2684798.2 1245993,2684783.2 1245993.9,2684741.8 1246016,2684720.5 1246015.2,2684695 1246011.6,2684662 1246003.4,2684623.5 1246000.1,2684565.2 1245978.5)"
"1277","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1310","LINESTRING (2684494 1245931,2684513 1245948.1,2684524 1245945,2684561.8 1245968.9,2684565.2 1245978.5)"
"1278","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1311","LINESTRING (2684186.2 1245417.2,2684181 1245399.1,2684186.5 1245258.8)"
"1281","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1314","LINESTRING (2684672.2 1245301,2684673.5 1245309.9,2684676.2 1245331.9,2684682.8 1245389.4,2684687.5 1245396.9,2684725.2 1245398.9,2684721.2 1245433.1,2684724 1245444.9,2684750.5 1245468.4,2684755.8 1245474.8,2684795.8 1245527.5,2684806.2 1245539,2684817.8 1245541.8,2684830 1245541.9,2684824 1245564,2684818 1245580.6,2684906.2 1245625.1,2684915.2 1245627.1,2684925.5 1245624.2,2684949.8 1245641,2684968 1245663.2)"
"1282","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Nebelbachstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1315","LINESTRING (2684493.8 1245180.5,2684630.8 1245313)"
"1283","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1316","LINESTRING (2684630.8 1245313,2684653.2 1245302,2684672.2 1245301)"
"1292","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","BhF-Stadelhofen_Gemeindestrasse_Dolderstrasse ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1325","LINESTRING (2683778.8 1247003.6,2683859.2 1246934.9,2683889.5 1246911.4,2683924.5 1246916.5)"
